meter_id,city,district,community,timestamp,water_usage,flow_rate,pressure,temperature,status,alarm
HZ000783,杭州,钱塘区,大学城北社区,2026-08-06 02:00,0.008,0.8,0.37,28.8,正常,0
HZ000784,杭州,临平区,塘栖人家,2026-08-03 17:00,0.038,3.8,0.30,32.5,正常,0
HZ000785,杭州,西湖区,翠苑小区,2026-08-07 14:00,0.459,23.1,0.30,31.1,异常,1
HZ000786,杭州,滨江区,钱塘春晓,2026-08-03 21:00,0.076,4.9,0.30,27.7,正常,0
HZ000787,杭州,余杭区,闲林山水,2026-08-05 20:00,0.040,3.7,0.35,30.1,正常,0
HZ000788,杭州,拱墅区,运河新城社区,2026-08-03 17:00,0.107,6.7,0.32,32.7,正常,0
HZ000789,杭州,上城区,丁兰社区,2026-08-04 22:00,0.067,4.3,0.29,30.9,正常,0
HZ000790,杭州,萧山区,宁围佳境,2026-08-01 03:00,0.014,1.2,0.29,28.3,正常,0
HZ000791,杭州,钱塘区,下沙社区,2026-08-06 21:00,0.084,8.0,0.31,27.7,正常,0
HZ000792,杭州,临平区,乔司家园,2026-08-01 18:00,0.031,2.8,0.37,30.4,正常,0
HZ000793,杭州,西湖区,翠苑小区,2026-08-04 20:00,0.084,7.8,0.33,28.9,正常,0
HZ000794,杭州,滨江区,白马湖社区,2026-08-01 13:00,0.030,2.7,0.30,30.5,正常,0
HZ000795,杭州,余杭区,仓前家园,2026-08-03 00:00,0.030,2.2,0.31,28.9,正常,0
HZ000796,杭州,拱墅区,运河新城社区,2026-08-02 05:00,0.014,1.3,0.39,27.9,正常,0
HZ000797,杭州,上城区,近江家园,2026-08-05 13:00,0.081,6.2,0.35,31.6,正常,0
HZ000798,杭州,萧山区,宁围佳境,2026-08-06 22:00,0.041,3.7,0.31,30.4,正常,0
HZ000799,杭州,钱塘区,大学城北社区,2026-08-07 19:00,0.095,6.6,0.32,28.0,正常,0
HZ000800,杭州,临平区,乔司家园,2026-08-04 16:00,0.029,2.9,0.30,33.7,正常,0
HZ000801,杭州,西湖区,转塘家园,2026-08-01 06:00,0.019,1.2,0.38,27.3,正常,0
HZ000802,杭州,滨江区,滨康小区,2026-08-02 09:00,0.066,5.2,0.31,30.0,正常,0
HZ000803,杭州,余杭区,仓前家园,2026-08-07 17:00,0.036,2.4,0.30,32.3,正常,0
HZ000804,杭州,拱墅区,湖墅家园,2026-08-03 20:00,0.107,8.2,0.32,30.6,正常,0
HZ000805,杭州,上城区,近江家园,2026-08-04 03:00,0.011,0.8,0.31,29.3,正常,0
HZ000806,杭州,萧山区,宁围佳境,2026-08-06 01:00,0.011,0.8,0.37,29.8,正常,0
HZ000807,杭州,钱塘区,下沙社区,2026-08-07 19:00,0.095,7.1,0.28,28.5,正常,0
HZ000808,杭州,临平区,塘栖人家,2026-08-05 20:00,0.068,4.9,0.37,28.0,正常,0
HZ000809,杭州,西湖区,文新社区,2026-08-06 06:00,0.124,9.4,0.37,29.5,正常,0
HZ000810,杭州,滨江区,江南花园,2026-08-06 22:00,0.057,4.9,0.36,30.7,正常,0
HZ000811,杭州,余杭区,闲林山水,2026-08-04 07:00,0.129,10.2,0.30,28.9,正常,0
HZ000812,杭州,拱墅区,大关小区,2026-08-03 05:00,0.020,1.7,0.36,30.8,正常,0
HZ000813,杭州,上城区,近江家园,2026-08-01 17:00,0.043,3.3,0.32,30.4,正常,0
HZ000814,杭州,萧山区,钱江世纪城社区,2026-08-01 10:00,0.102,9.4,0.34,30.3,正常,0
HZ000815,杭州,钱塘区,江东家园,2026-08-03 11:00,0.064,6.0,0.35,33.8,正常,0
HZ000816,杭州,临平区,塘栖人家,2026-08-06 15:00,0.099,8.9,0.31,30.8,正常,0
HZ000817,杭州,西湖区,翠苑小区,2026-08-05 02:00,0.002,0.2,0.38,27.1,正常,0
HZ000818,杭州,滨江区,白马湖社区,2026-08-02 07:00,0.162,10.2,0.37,30.2,正常,0
HZ000819,杭州,余杭区,未来科技城社区,2026-08-02 01:00,0.010,0.6,0.37,28.3,正常,0
HZ000820,杭州,拱墅区,大关小区,2026-08-06 08:00,0.087,7.6,0.30,28.1,正常,0
HZ000821,杭州,上城区,望江新园,2026-08-04 16:00,0.041,2.9,0.34,30.9,正常,0
HZ000822,杭州,萧山区,湘湖家园,2026-08-05 23:00,0.062,4.6,0.39,28.1,正常,0
HZ000823,杭州,钱塘区,江东家园,2026-08-06 16:00,0.078,6.9,0.34,30.7,正常,0
HZ000824,杭州,临平区,南苑小区,2026-08-04 20:00,0.026,2.0,0.49,27.5,异常,1
HZ000825,杭州,西湖区,转塘家园,2026-08-06 09:00,0.076,6.1,0.30,27.7,正常,0
HZ000826,杭州,滨江区,白马湖社区,2026-08-06 10:00,0.025,1.8,0.34,27.4,正常,0
HZ000827,杭州,余杭区,良渚文化村,2026-08-03 07:00,0.052,4.6,0.37,30.7,正常,0
HZ000828,杭州,拱墅区,大关小区,2026-08-05 22:00,0.046,4.2,0.39,29.3,正常,0
HZ000829,杭州,上城区,望江新园,2026-08-01 20:00,0.158,9.9,0.28,29.5,正常,0
HZ000830,杭州,萧山区,湘湖家园,2026-08-01 17:00,0.085,7.9,0.17,31.6,异常,1
HZ000831,杭州,钱塘区,江东家园,2026-08-02 15:00,0.130,8.9,0.36,31.3,正常,0
HZ000832,杭州,临平区,乔司家园,2026-08-01 12:00,0.127,9.5,0.32,34.0,正常,0
HZ000833,杭州,西湖区,翠苑小区,2026-08-03 01:00,0.018,1.6,0.28,30.6,正常,0
HZ000834,杭州,滨江区,江南花园,2026-08-03 00:00,0.005,0.4,0.37,31.0,正常,0
HZ000835,杭州,余杭区,仓前家园,2026-08-02 21:00,0.034,2.1,0.37,28.4,正常,0
HZ000836,杭州,拱墅区,大关小区,2026-08-06 16:00,0.102,8.9,0.35,33.8,正常,0
HZ000837,杭州,上城区,望江新园,2026-08-04 07:00,0.052,3.9,0.28,30.8,正常,0
HZ000838,杭州,萧山区,北干社区,2026-08-07 03:00,0.031,2.2,0.31,29.9,正常,0
HZ000839,杭州,钱塘区,下沙社区,2026-08-04 20:00,0.011,1.0,0.33,28.6,正常,0
HZ000840,杭州,临平区,星桥社区,2026-08-04 03:00,0.008,0.6,0.31,28.7,正常,0
HZ000841,杭州,西湖区,转塘家园,2026-08-07 00:00,0.030,2.1,0.38,30.3,正常,0
HZ000842,杭州,滨江区,白马湖社区,2026-08-02 09:00,0.088,8.3,0.29,27.6,正常,0
HZ000843,杭州,余杭区,未来科技城社区,2026-08-07 11:00,0.081,5.4,0.35,32.3,正常,0
HZ000844,杭州,拱墅区,大关小区,2026-08-02 16:00,0.112,7.6,0.29,31.5,正常,0
HZ000845,杭州,上城区,丁兰社区,2026-08-07 19:00,0.112,7.4,0.38,29.7,正常,0
HZ000846,杭州,萧山区,宁围佳境,2026-08-03 17:00,0.018,1.7,0.31,34.0,正常,0
HZ000847,杭州,钱塘区,大学城北社区,2026-08-07 03:00,0.007,0.7,0.37,30.2,正常,0
HZ000848,杭州,临平区,乔司家园,2026-08-06 01:00,0.005,0.4,0.39,31.0,正常,0
HZ000849,杭州,西湖区,翠苑小区,2026-08-01 09:00,0.078,6.3,0.37,29.1,正常,0
HZ000850,杭州,滨江区,江南花园,2026-08-06 14:00,0.059,3.8,0.36,32.7,正常,0
HZ000851,杭州,余杭区,未来科技城社区,2026-08-01 14:00,0.052,3.6,0.34,32.7,正常,0
HZ000852,杭州,拱墅区,运河新城社区,2026-08-06 17:00,0.118,7.4,0.32,31.3,正常,0
HZ000853,杭州,上城区,望江新园,2026-08-02 02:00,0.001,0.1,0.28,28.5,正常,0
HZ000854,杭州,萧山区,北干社区,2026-08-03 22:00,0.073,5.0,0.30,27.1,正常,0
HZ000855,杭州,钱塘区,江东家园,2026-08-04 21:00,0.062,4.2,0.36,27.2,正常,0
HZ000856,杭州,临平区,乔司家园,2026-08-01 16:00,0.043,3.8,0.38,30.8,正常,0
HZ000857,杭州,西湖区,文新社区,2026-08-06 17:00,0.145,9.4,0.38,32.2,正常,0
HZ000858,杭州,滨江区,江南花园,2026-08-03 11:00,0.067,4.5,0.30,32.9,正常,0
HZ000859,杭州,余杭区,未来科技城社区,2026-08-03 04:00,0.003,0.3,0.33,30.8,正常,0
HZ000860,杭州,拱墅区,半山家园,2026-08-01 01:00,0.015,1.2,0.31,30.9,正常,0
HZ000861,杭州,上城区,丁兰社区,2026-08-02 22:00,0.048,3.2,0.33,30.4,正常,0
HZ000862,杭州,萧山区,宁围佳境,2026-08-03 15:00,0.037,3.4,0.35,30.1,正常,0
HZ000863,杭州,钱塘区,大学城北社区,2026-08-05 15:00,0.071,4.9,0.33,31.2,正常,0
HZ000864,杭州,临平区,乔司家园,2026-08-02 13:00,0.084,5.5,0.33,32.6,正常,0
HZ000865,杭州,西湖区,三墩新天地,2026-08-02 20:00,0.093,7.4,0.34,28.0,正常,0
HZ000866,杭州,滨江区,白马湖社区,2026-08-05 01:00,0.009,0.7,0.39,28.8,正常,0
HZ000867,杭州,余杭区,闲林山水,2026-08-01 00:00,0.034,2.3,0.37,30.8,正常,0
HZ000868,杭州,拱墅区,大关小区,2026-08-01 07:00,0.060,5.2,0.32,29.5,正常,0
HZ000869,杭州,上城区,丁兰社区,2026-08-03 11:00,0.125,8.3,0.38,33.6,正常,0
HZ000870,杭州,萧山区,北干社区,2026-08-07 23:00,0.106,6.9,0.36,29.1,正常,0
HZ000871,杭州,钱塘区,下沙社区,2026-08-02 13:00,0.033,3.2,0.36,32.1,正常,0
HZ000872,杭州,临平区,南苑小区,2026-08-06 22:00,0.086,5.5,0.38,30.7,正常,0
HZ000873,杭州,西湖区,转塘家园,2026-08-07 01:00,0.001,0.1,0.30,27.1,正常,0
HZ000874,杭州,滨江区,钱塘春晓,2026-08-03 16:00,0.143,10.5,0.33,32.7,正常,0
HZ000875,杭州,余杭区,仓前家园,2026-08-05 05:00,0.026,1.9,0.31,29.5,正常,0
HZ000876,杭州,拱墅区,大关小区,2026-08-05 09:00,0.043,4.1,0.36,28.0,正常,0
HZ000877,杭州,上城区,采荷小区,2026-08-03 12:00,0.140,9.5,0.35,31.1,正常,0
HZ000878,杭州,萧山区,湘湖家园,2026-08-01 00:00,0.004,0.4,0.32,27.4,正常,0
HZ000879,杭州,钱塘区,河庄新苑,2026-08-03 16:00,0.240,14.7,0.32,32.9,异常,1
HZ000880,杭州,临平区,星桥社区,2026-08-04 02:00,0.005,0.5,0.33,29.6,正常,0
HZ000881,杭州,西湖区,三墩新天地,2026-08-02 16:00,0.075,5.9,0.35,32.0,正常,0
HZ000882,杭州,滨江区,江南花园,2026-08-07 09:00,0.069,5.0,0.31,30.1,正常,0
HZ000883,杭州,余杭区,仓前家园,2026-08-02 12:00,0.093,6.9,0.33,32.5,正常,0
HZ000884,杭州,拱墅区,运河新城社区,2026-08-04 17:00,0.113,9.7,0.32,31.7,正常,0
HZ000885,杭州,上城区,采荷小区,2026-08-06 21:00,0.073,6.9,0.36,30.3,正常,0
HZ000886,杭州,萧山区,宁围佳境,2026-08-06 03:00,0.013,1.3,0.34,29.4,正常,0
HZ000887,杭州,钱塘区,大学城北社区,2026-08-04 04:00,0.015,1.4,0.35,28.5,正常,0
HZ000888,杭州,临平区,塘栖人家,2026-08-04 20:00,0.035,2.5,0.29,28.5,正常,0
HZ000889,杭州,西湖区,转塘家园,2026-08-01 04:00,0.009,0.7,0.29,27.9,正常,0
HZ000890,杭州,滨江区,滨康小区,2026-08-03 13:00,0.130,9.5,0.38,32.2,正常,0
HZ000891,杭州,余杭区,良渚文化村,2026-08-07 22:00,0.016,1.5,0.32,29.7,正常,0
HZ000892,杭州,拱墅区,湖墅家园,2026-08-05 18:00,0.111,10.1,0.32,30.9,正常,0
HZ000893,杭州,上城区,采荷小区,2026-08-05 02:00,0.015,0.9,0.38,28.2,正常,0
HZ000894,杭州,萧山区,宁围佳境,2026-08-03 07:00,0.024,1.6,0.39,30.5,正常,0
HZ000895,杭州,钱塘区,下沙社区,2026-08-06 08:00,0.075,6.3,0.36,29.2,正常,0
HZ000896,杭州,临平区,南苑小区,2026-08-01 09:00,0.038,2.6,0.34,29.8,正常,0
HZ000897,杭州,西湖区,文新社区,2026-08-02 10:00,0.031,2.4,0.32,27.4,正常,0
HZ000898,杭州,滨江区,钱塘春晓,2026-08-03 20:00,0.024,1.8,0.36,29.6,正常,0
HZ000899,杭州,余杭区,良渚文化村,2026-08-07 23:00,0.118,8.1,0.39,27.2,正常,0
HZ000900,杭州,拱墅区,半山家园,2026-08-02 22:00,0.049,4.3,0.33,30.9,正常,0
HZ000901,杭州,上城区,丁兰社区,2026-08-01 02:00,0.021,2.0,0.29,28.2,正常,0
HZ000902,杭州,萧山区,宁围佳境,2026-08-05 17:00,0.133,9.7,0.13,33.2,异常,1
HZ000903,杭州,钱塘区,大学城北社区,2026-08-04 02:00,0.010,0.9,0.33,28.8,正常,0
HZ000904,杭州,临平区,乔司家园,2026-08-04 12:00,0.041,3.2,0.31,31.1,正常,0
HZ000905,杭州,西湖区,转塘家园,2026-08-07 16:00,0.288,14.6,0.28,30.4,异常,1
HZ000906,杭州,滨江区,钱塘春晓,2026-08-04 02:00,0.007,0.5,0.38,30.5,正常,0
HZ000907,杭州,余杭区,闲林山水,2026-08-01 22:00,0.060,4.0,0.36,28.3,正常,0
HZ000908,杭州,拱墅区,大关小区,2026-08-01 15:00,0.045,4.3,0.32,32.2,正常,0
HZ000909,杭州,上城区,望江新园,2026-08-04 05:00,0.014,1.0,0.33,29.5,正常,0
HZ000910,杭州,萧山区,北干社区,2026-08-07 12:00,0.140,10.0,0.31,31.9,正常,0
HZ000911,杭州,钱塘区,河庄新苑,2026-08-01 00:00,0.013,1.2,0.30,27.2,正常,0
HZ000912,杭州,临平区,乔司家园,2026-08-05 17:00,0.104,9.9,0.38,33.6,正常,0
HZ000913,杭州,西湖区,文新社区,2026-08-04 10:00,0.048,3.9,0.34,28.4,正常,0
HZ000914,杭州,滨江区,白马湖社区,2026-08-03 16:00,0.098,7.9,0.36,31.8,正常,0
HZ000915,杭州,余杭区,闲林山水,2026-08-02 20:00,0.034,2.1,0.32,28.2,正常,0
HZ000916,杭州,拱墅区,运河新城社区,2026-08-07 05:00,0.005,0.4,0.35,28.9,正常,0
HZ000917,杭州,上城区,采荷小区,2026-08-07 04:00,0.012,0.8,0.31,30.8,正常,0
HZ000918,杭州,萧山区,钱江世纪城社区,2026-08-07 00:00,0.015,1.1,0.36,28.3,正常,0
HZ000919,杭州,钱塘区,河庄新苑,2026-08-06 19:00,0.064,4.7,0.37,30.0,正常,0
HZ000920,杭州,临平区,南苑小区,2026-08-07 20:00,0.101,7.9,0.36,29.9,正常,0
HZ000921,杭州,西湖区,文新社区,2026-08-03 18:00,0.031,2.9,0.32,27.3,正常,0
HZ000922,杭州,滨江区,钱塘春晓,2026-08-01 05:00,0.021,1.6,0.33,30.6,正常,0
HZ000923,杭州,余杭区,良渚文化村,2026-08-03 09:00,0.105,8.4,0.29,31.0,正常,0
HZ000924,杭州,拱墅区,半山家园,2026-08-01 00:00,0.019,1.9,0.37,27.7,正常,0
HZ000925,杭州,上城区,望江新园,2026-08-06 15:00,0.069,6.3,0.30,32.9,正常,0
HZ000926,杭州,萧山区,北干社区,2026-08-04 00:00,0.020,1.7,0.31,31.0,正常,0
HZ000927,杭州,钱塘区,江东家园,2026-08-04 16:00,0.082,6.0,0.35,32.1,正常,0
HZ000928,杭州,临平区,星桥社区,2026-08-05 03:00,0.007,0.6,0.32,27.1,正常,0
HZ000929,杭州,西湖区,三墩新天地,2026-08-04 14:00,0.066,5.1,0.38,30.0,正常,0
HZ000930,杭州,滨江区,白马湖社区,2026-08-03 01:00,0.021,1.4,0.29,28.7,正常,0
HZ000931,杭州,余杭区,未来科技城社区,2026-08-04 21:00,0.100,8.9,0.35,29.9,正常,0
HZ000932,杭州,拱墅区,大关小区,2026-08-03 07:00,0.039,2.5,0.38,28.5,正常,0
HZ000933,杭州,上城区,丁兰社区,2026-08-02 19:00,0.053,4.3,0.38,30.7,正常,0
HZ000934,杭州,萧山区,钱江世纪城社区,2026-08-07 10:00,0.104,8.6,0.37,30.4,正常,0
HZ000935,杭州,钱塘区,江东家园,2026-08-04 20:00,0.098,7.7,0.35,30.2,正常,0
HZ000936,杭州,临平区,星桥社区,2026-08-05 09:00,0.121,8.5,0.35,30.8,正常,0
HZ000937,杭州,西湖区,文新社区,2026-08-06 16:00,0.149,9.4,0.38,30.7,正常,0
HZ000938,杭州,滨江区,滨康小区,2026-08-05 08:00,0.066,6.5,0.12,27.4,异常,1
HZ000939,杭州,余杭区,仓前家园,2026-08-01 16:00,0.236,19.2,0.29,30.9,异常,1
HZ000940,杭州,拱墅区,运河新城社区,2026-08-03 22:00,0.134,9.0,0.28,27.9,正常,0
HZ000941,杭州,上城区,丁兰社区,2026-08-01 12:00,0.307,16.6,0.34,30.4,异常,1
HZ000942,杭州,萧山区,北干社区,2026-08-05 14:00,0.032,3.2,0.36,33.9,正常,0
HZ000943,杭州,钱塘区,江东家园,2026-08-02 16:00,0.105,7.7,0.29,31.2,正常,0
HZ000944,杭州,临平区,乔司家园,2026-08-05 04:00,0.017,1.2,0.33,29.0,正常,0
HZ000945,杭州,西湖区,翠苑小区,2026-08-02 05:00,0.018,1.3,0.39,27.5,正常,0
HZ000946,杭州,滨江区,钱塘春晓,2026-08-05 08:00,0.064,5.0,0.30,28.9,正常,0
HZ000947,杭州,余杭区,闲林山水,2026-08-05 22:00,0.015,1.2,0.38,28.7,正常,0
HZ000948,杭州,拱墅区,湖墅家园,2026-08-02 08:00,0.129,8.9,0.29,30.6,正常,0
HZ000949,杭州,上城区,采荷小区,2026-08-01 14:00,0.105,8.7,0.32,31.8,正常,0
HZ000950,杭州,萧山区,宁围佳境,2026-08-05 04:00,0.021,2.1,0.34,27.9,正常,0
HZ000951,杭州,钱塘区,大学城北社区,2026-08-06 16:00,0.135,10.4,0.35,33.3,正常,0
HZ000952,杭州,临平区,南苑小区,2026-08-02 16:00,0.039,3.0,0.37,31.6,正常,0
HZ000953,杭州,西湖区,文新社区,2026-08-01 03:00,0.021,1.5,0.29,27.2,正常,0
HZ000954,杭州,滨江区,白马湖社区,2026-08-03 18:00,0.141,9.9,0.30,27.2,正常,0
HZ000955,杭州,余杭区,未来科技城社区,2026-08-05 01:00,0.002,0.2,0.36,28.8,正常,0
HZ000956,杭州,拱墅区,湖墅家园,2026-08-01 11:00,0.029,2.5,0.32,34.0,正常,0
HZ000957,杭州,上城区,丁兰社区,2026-08-02 10:00,0.108,10.2,0.38,27.9,正常,0
HZ000958,杭州,萧山区,湘湖家园,2026-08-06 16:00,0.085,7.4,0.31,30.9,正常,0
HZ000959,杭州,钱塘区,河庄新苑,2026-08-02 03:00,0.019,1.3,0.37,28.0,正常,0
HZ000960,杭州,临平区,乔司家园,2026-08-06 17:00,0.014,1.2,0.31,32.5,正常,0
HZ000961,杭州,西湖区,三墩新天地,2026-08-03 09:00,0.120,8.3,0.33,30.5,正常,0
HZ000962,杭州,滨江区,白马湖社区,2026-08-04 18:00,0.078,6.6,0.32,27.6,正常,0
HZ000963,杭州,余杭区,闲林山水,2026-08-05 21:00,0.103,7.2,0.33,30.1,正常,0
HZ000964,杭州,拱墅区,湖墅家园,2026-08-05 09:00,0.052,3.9,0.29,29.4,正常,0
HZ000965,杭州,上城区,采荷小区,2026-08-04 11:00,0.044,3.9,0.39,32.9,正常,0
HZ000966,杭州,萧山区,北干社区,2026-08-01 16:00,0.012,0.9,0.53,33.0,异常,1
HZ000967,杭州,钱塘区,河庄新苑,2026-08-05 19:00,0.090,6.7,0.38,30.4,正常,0
HZ000968,杭州,临平区,塘栖人家,2026-08-07 05:00,0.014,0.9,0.30,29.3,正常,0
HZ000969,杭州,西湖区,翠苑小区,2026-08-04 10:00,0.082,7.2,0.34,30.6,正常,0
HZ000970,杭州,滨江区,滨康小区,2026-08-01 11:00,0.094,8.7,0.32,30.4,正常,0
HZ000971,杭州,余杭区,未来科技城社区,2026-08-03 03:00,0.022,1.4,0.28,28.4,正常,0
HZ000972,杭州,拱墅区,运河新城社区,2026-08-03 02:00,0.022,2.0,0.34,28.0,正常,0
HZ000973,杭州,上城区,丁兰社区,2026-08-01 07:00,0.104,7.2,0.28,28.3,正常,0
HZ000974,杭州,萧山区,湘湖家园,2026-08-06 23:00,0.111,9.2,0.31,29.8,正常,0
HZ000975,杭州,钱塘区,河庄新苑,2026-08-05 21:00,0.047,4.0,0.35,30.6,正常,0
HZ000976,杭州,临平区,星桥社区,2026-08-05 14:00,0.072,6.7,0.32,32.5,正常,0
HZ000977,杭州,西湖区,翠苑小区,2026-08-06 11:00,0.079,5.7,0.32,33.1,正常,0
HZ000978,杭州,滨江区,江南花园,2026-08-03 01:00,0.012,1.2,0.30,28.0,正常,0
HZ000979,杭州,余杭区,良渚文化村,2026-08-02 19:00,0.032,3.0,0.30,29.5,正常,0
HZ000980,杭州,拱墅区,运河新城社区,2026-08-01 01:00,0.025,2.3,0.14,28.2,异常,1
HZ000981,杭州,上城区,望江新园,2026-08-05 03:00,0.013,1.3,0.37,29.5,正常,0
HZ000982,杭州,萧山区,宁围佳境,2026-08-02 04:00,0.011,0.9,0.51,29.2,异常,1
HZ000983,杭州,钱塘区,江东家园,2026-08-03 19:00,0.054,4.4,0.34,27.8,正常,0
HZ000984,杭州,临平区,塘栖人家,2026-08-01 16:00,0.138,10.1,0.32,32.9,正常,0
HZ000985,杭州,西湖区,转塘家园,2026-08-04 12:00,0.132,8.3,0.37,30.6,正常,0
HZ000986,杭州,滨江区,滨康小区,2026-08-02 01:00,0.008,0.7,0.34,27.3,正常,0
HZ000987,杭州,余杭区,良渚文化村,2026-08-04 14:00,0.093,7.8,0.34,32.4,正常,0
HZ000988,杭州,拱墅区,半山家园,2026-08-02 22:00,0.055,4.8,0.33,27.7,正常,0
HZ000989,杭州,上城区,丁兰社区,2026-08-03 13:00,0.129,8.6,0.36,32.0,正常,0
HZ000990,杭州,萧山区,钱江世纪城社区,2026-08-07 06:00,0.016,1.4,0.33,30.9,正常,0
HZ000991,杭州,钱塘区,大学城北社区,2026-08-02 10:00,0.120,8.8,0.33,29.3,正常,0
HZ000992,杭州,临平区,南苑小区,2026-08-03 18:00,0.081,5.7,0.37,28.0,正常,0
HZ000993,杭州,西湖区,转塘家园,2026-08-02 11:00,0.058,5.8,0.30,33.8,正常,0
HZ000994,杭州,滨江区,白马湖社区,2026-08-05 03:00,0.004,0.3,0.30,29.5,正常,0
HZ000995,杭州,余杭区,良渚文化村,2026-08-03 16:00,0.011,1.0,0.39,30.1,正常,0
HZ000996,杭州,拱墅区,运河新城社区,2026-08-05 19:00,0.033,2.9,0.30,27.9,正常,0
HZ000997,杭州,上城区,丁兰社区,2026-08-03 15:00,0.055,4.8,0.34,32.0,正常,0
HZ000998,杭州,萧山区,湘湖家园,2026-08-02 17:00,0.128,8.8,0.38,32.9,正常,0
HZ000999,杭州,钱塘区,大学城北社区,2026-08-03 11:00,0.039,2.7,0.34,31.9,正常,0
HZ001000,杭州,临平区,星桥社区,2026-08-07 19:00,0.010,0.9,0.38,29.0,正常,0
